,name,lat,lon,population,state
3014,Whitewater,42.8372,-88.7341,14369,Wisconsin
3015,North Fair Oaks,37.4754,-122.2034,14360,California
3016,North Mankato,44.181,-94.0391,14356,Minnesota
3017,Buda,30.0758,-97.8487,14348,Texas
3019,Gonzalez,30.5822,-87.2906,14324,Florida
3020,Viera West,28.2467,-80.7387,14322,Florida
3022,North Auburn,38.9306,-121.082,14307,California
3024,Bellair-Meadowbrook Terrace,30.1796,-81.7375,14289,Florida
3025,Thonotosassa,28.0464,-82.291,14278,Florida
3026,Lamont,35.2659,-118.9159,14269,California
3027,Chatham,39.6733,-89.6934,14245,Illinois
3028,Mill Valley,37.9086,-122.5421,14240,California
3029,Monticello,45.2991,-93.7996,14235,Minnesota
3030,Mercerville,40.236,-74.6917,14234,New Jersey
3032,Fort Bliss,31.8396,-106.3747,14226,Texas
3033,Yulee,30.635,-81.5678,14217,Florida
3034,Flower Hill,39.1676,-77.1824,14213,Maryland
3035,East Cleveland,41.5317,-81.5794,14212,Ohio
3036,Bainbridge,30.9052,-84.5732,14210,Georgia
3037,Brookside,39.6665,-75.7152,14202,Delaware
3038,Hawaiian Gardens,33.8304,-118.0728,14178,California
3039,Willowick,41.6342,-81.4678,14173,Ohio
3040,Jefferson Valley-Yorktown,41.318,-73.8008,14168,New York
3041,Lakeland North,47.3374,-122.2812,14161,Washington
3042,Gladeview,25.8395,-80.2368,14161,Florida
3044,Waianae,21.4568,-158.1758,14152,Hawaii
3045,California,38.2969,-76.4949,14129,Maryland
3047,Pierre,44.3748,-100.3205,14126,South Dakota
3048,Somerton,32.6007,-114.6994,14126,Arizona
3049,Luling,29.9008,-90.3523,14115,Louisiana
3050,East Wenatchee,47.4174,-120.2822,14113,Washington
3051,Elizabethton,36.3367,-82.237,14112,Tennessee
3052,Federal Heights,39.8651,-105.0154,14111,Colorado
3053,Chaparral,32.0442,-106.406,14098,New Mexico
3054,McFarland,35.6781,-119.2413,14085,California
3055,Livingston,37.3875,-120.7248,14078,California
3056,Latham,42.7427,-73.7497,14076,New York
3057,Allouez,44.4721,-88.0259,14072,Wisconsin
3058,Wauconda,42.2749,-88.1359,14068,Illinois
3060,Huron,44.3623,-98.2094,14060,South Dakota
3061,Brainerd,46.3553,-94.1983,14053,Minnesota
3062,New Ulm,44.312,-94.4685,14052,Minnesota
3063,Cayey,18.115,-66.163,14052,Puerto Rico
3064,Chesterton,41.5997,-87.055,14045,Indiana
3065,Wood Dale,41.9668,-87.9808,14034,Illinois
3069,Sharonville,39.2825,-84.4071,14022,Ohio
3070,Forest City,28.6619,-81.4444,14011,Florida
3071,Dunmore,41.4152,-75.6072,14009,Pennsylvania
3072,Lyndhurst,41.5172,-81.4922,13980,Ohio
3075,Roselle Park,40.6653,-74.2666,13973,New Jersey
3076,Fergus Falls,46.2854,-96.0758,13969,Minnesota
3077,Hobe Sound,27.0729,-80.1425,13964,Florida
3079,Willow Grove,40.1469,-75.1174,13958,Pennsylvania
3080,Red Oak,32.5212,-96.7866,13956,Texas
3081,University Heights,41.4948,-81.535,13950,Ohio
3082,St. James,40.8761,-73.1521,13945,New York
3083,Olean,42.0819,-78.4321,13941,New York
3084,Hidalgo,26.109,-98.2464,13939,Texas
3085,Moberly,39.4179,-92.4364,13933,Missouri
3086,Circleville,39.6063,-82.9334,13933,Ohio
3087,Manor,30.3562,-97.5227,13928,Texas
3089,Shepherdsville,37.9813,-85.7007,13918,Kentucky
3090,McPherson,38.3714,-97.6605,13916,Kansas
3091,Maumee,41.5696,-83.6636,13915,Ohio
3092,New Franklin,40.9525,-81.5838,13913,Ohio
3093,Sun Lakes,33.2172,-111.8695,13912,Arizona
3094,Waycross,31.2108,-82.3579,13898,Georgia
3095,Avenal,36.0311,-120.1162,13881,California
3096,Miami Springs,25.8195,-80.2894,13880,Florida
3097,Powell,40.1689,-83.0829,13879,Ohio
3100,West Lealman,27.8192,-82.7384,13847,Florida
3101,Wells Branch,30.4433,-97.679,13837,Texas
3102,Sauk Rapids,45.5981,-94.1538,13830,Minnesota
3103,Cherry Hill Mall,39.9384,-75.0117,13826,New Jersey
3104,Bexley,39.965,-82.9343,13820,Ohio
3105,Waimalu,21.3913,-157.9345,13818,Hawaii
3106,Kings Park West,38.8151,-77.296,13812,Virginia
3107,Loganville,33.8353,-83.8958,13810,Georgia
3108,St. Helens,45.8572,-122.8164,13808,Oregon
3109,Beachwood,41.4759,-81.503,13806,Ohio
3110,Teays Valley,38.4482,-81.9246,13805,West Virginia
3111,Verona,42.9892,-89.5383,13798,Wisconsin
3112,Forest Hill,32.6619,-97.2662,13797,Texas
3113,South Sioux City,42.4627,-96.4125,13796,Nebraska
3114,Bellefontaine,40.3627,-83.763,13792,Ohio
3117,Beeville,28.4053,-97.749,13780,Texas
3118,Ephrata,40.1811,-76.1812,13767,Pennsylvania
3119,Coldwater,41.9465,-84.9989,13764,Michigan
3120,Villas,26.5504,-81.8678,13764,Florida
3121,Destin,30.395,-86.4701,13751,Florida
3122,Brandermill,37.434,-77.6522,13745,Virginia
3124,Warrenville,41.8209,-88.1857,13738,Illinois
3127,Hazel Crest,41.5732,-87.6899,13727,Illinois
3129,Cedar Lake,41.3696,-87.4389,13725,Indiana
3130,Snoqualmie,47.5293,-121.8412,13718,Washington
3131,Beacon,41.5036,-73.9655,13713,New York
3132,Minneola,28.6067,-81.7322,13709,Florida
3135,Lone Tree,39.5309,-104.8709,13701,Colorado
3138,Olympia Heights,25.724,-80.3388,13695,Florida
3139,Warrensville Heights,41.4363,-81.5222,13694,Ohio
3140,Channahon,41.421,-88.2599,13694,Illinois
3143,Melissa,33.2891,-96.5573,13671,Texas
3144,Echelon,39.8482,-74.9957,13668,New Jersey
3145,Callaway,30.1349,-85.5568,13656,Florida
3146,Shiloh,38.5534,-89.9161,13638,Illinois
3147,Cayce,33.9459,-81.0429,13637,South Carolina
3148,Beach Park,42.426,-87.8583,13634,Illinois
3151,Speedway,39.7937,-86.2481,13613,Indiana
3152,Brecksville,41.3079,-81.6192,13607,Ohio
3153,Santaquin,39.9708,-111.7941,13602,Utah
3154,Lakewood Park,27.539,-80.3865,13600,Florida
3155,Wyandanch,40.7496,-73.3633,13598,New York
3156,South Charleston,38.3426,-81.7155,13595,West Virginia
3157,Endicott,42.098,-76.0639,13588,New York
3158,New Carrollton,38.9656,-76.8775,13574,Maryland
3159,Indiana,40.622,-79.1552,13573,Pennsylvania
3160,New Providence,40.6996,-74.4035,13570,New Jersey
3162,Lake Wylie,35.0997,-81.0678,13560,South Carolina
3164,Blytheville,35.9321,-89.9051,13559,Arkansas
3165,Connersville,39.6582,-85.141,13556,Indiana
3166,Grass Valley,39.2238,-121.0522,13550,California
3167,Western Springs,41.8023,-87.9006,13550,Illinois
3168,Port Neches,29.9765,-93.9459,13534,Texas
3169,Glen Carbon,38.758,-89.9822,13532,Illinois
3170,Lake Forest Park,47.7574,-122.2864,13529,Washington
3171,Sault Ste. Marie,46.4817,-84.3723,13523,Michigan
3172,Royse City,32.9762,-96.3175,13512,Texas
3173,La Grange Park,41.8308,-87.8723,13501,Illinois
3176,Martinsville,36.6826,-79.8636,13476,Virginia
3177,Hockessin,39.7837,-75.6815,13464,Delaware
3178,Irondale,33.5439,-86.6606,13457,Alabama
3179,Butler,40.8616,-79.8962,13452,Pennsylvania
3181,Glenpool,35.9488,-96.0052,13446,Oklahoma
3182,Eatontown,40.2913,-74.0558,13446,New Jersey
3184,Jupiter Farms,26.9222,-80.2189,13437,Florida
3185,Bothell East,47.8064,-122.1844,13437,Washington
3186,River Ridge,29.9593,-90.2202,13435,Louisiana
3187,Plover,44.4615,-89.5382,13435,Wisconsin
3189,Bardstown,37.8175,-85.455,13425,Kentucky
3190,King City,36.2164,-121.133,13419,California
3191,Newington,38.7358,-77.1993,13419,Virginia
3193,Pottsville,40.6798,-76.2091,13413,Pennsylvania
3194,Rocky Point,40.9357,-72.9364,13406,New York
3195,Atlantic Beach,30.3375,-81.4127,13404,Florida
3196,Palos Verdes Estates,33.7872,-118.3973,13403,California
3197,Nolensville,35.9572,-86.6719,13393,Tennessee
3198,Elfers,28.214,-82.723,13373,Florida
3199,Forrest City,35.0135,-90.7931,13372,Arkansas
3200,Kilgore,32.398,-94.8602,13364,Texas
3201,Lincolnwood,42.0054,-87.733,13358,Illinois
3202,Coolidge,32.9363,-111.5254,13347,Arizona
3203,Tehachapi,35.1276,-118.4744,13346,California
3204,Fort Campbell North,36.6631,-87.4764,13323,Kentucky
3206,Avocado Heights,34.0391,-117.997,13322,California
3208,Nesconset,40.8467,-73.1522,13313,New York
3209,Coatesville,39.9849,-75.82,13306,Pennsylvania
3210,Palmetto,27.5251,-82.5749,13304,Florida
3212,Fruita,39.1548,-108.7305,13296,Colorado
3213,Lake Station,41.5729,-87.2599,13292,Indiana
3214,Carpinteria,34.3962,-119.5118,13289,California
3217,Finneytown,39.2159,-84.5144,13271,Ohio
3218,Los Alamos,35.8927,-106.2862,13270,New Mexico
3219,Smithfield,41.8349,-111.8265,13263,Utah
3220,Lahaina,20.8848,-156.6618,13261,Hawaii
3221,Bridgetown,39.1552,-84.6359,13257,Ohio
3222,Woodinville,47.757,-122.1477,13247,Washington
3225,Maili,21.4133,-158.1701,13245,Hawaii
3226,Andrews,32.3207,-102.552,13234,Texas
3227,Blue Ash,39.248,-84.3827,13229,Ohio
3228,McCalla,33.3023,-87.0302,13221,Alabama
3229,Monfort Heights,39.1823,-84.6075,13221,Ohio
3231,La Grande,45.3242,-118.0865,13212,Oregon
3232,Sharon,41.234,-80.4998,13203,Pennsylvania
3233,Ridgefield Park,40.8543,-74.0201,13202,New Jersey
3234,Carnot-Moon,40.5187,-80.2178,13196,Pennsylvania
3235,Steamboat Springs,40.4777,-106.8243,13193,Colorado
3236,Mounds View,45.1071,-93.2076,13187,Minnesota
3238,Iona,26.516,-81.9601,13160,Florida
3239,Stoughton,42.9237,-89.2225,13158,Wisconsin
3240,Azle,32.8955,-97.5379,13157,Texas
3241,Claiborne,32.5379,-92.1981,13147,Louisiana
3242,Jennings,38.7231,-90.2644,13129,Missouri
3244,Jensen Beach,27.2437,-80.2423,13108,Florida
3245,West Monroe,32.512,-92.1513,13103,Louisiana
3246,Moody,33.5986,-86.4963,13100,Alabama
3247,North Palm Beach,26.8217,-80.0576,13096,Florida
3248,Soddy-Daisy,35.2571,-85.1739,13090,Tennessee
3252,Grand Terrace,34.0312,-117.3132,13079,California
3255,Annapolis Neck,38.9409,-76.4997,13059,Maryland
3256,West Carrollton,39.6701,-84.2542,13051,Ohio
3259,Lansdowne,39.0844,-77.4839,13029,Virginia
3261,Solana Beach,32.9943,-117.2574,13025,California
3262,North Adams,42.6844,-73.1166,13024,Massachusetts
3264,Dorado,18.4657,-66.2726,13008,Puerto Rico
3265,St. Ann,38.7266,-90.3872,13007,Missouri
3267,Meadville,41.6476,-80.1468,12999,Pennsylvania
3269,Oatfield,45.4125,-122.594,12993,Oregon
3270,Joppatowne,39.4181,-76.3516,12992,Maryland
3271,Montgomeryville,40.2502,-75.2405,12988,Pennsylvania
3272,South Daytona,29.1657,-81.0055,12984,Florida
3274,Larkspur,37.9393,-122.5312,12972,California
3275,Timberlake,37.3167,-79.2481,12972,Virginia
3276,Bonita,32.6651,-117.0296,12970,California
3277,Sun Village,34.5596,-117.9558,12961,California
3278,Broussard,30.1396,-91.954,12960,Louisiana
3279,Overlea,39.3642,-76.5175,12959,Maryland
3281,Ridge,40.9068,-72.8816,12931,New York
3282,Vadnais Heights,45.057,-93.0748,12931,Minnesota
3283,Sugarland Run,39.0309,-77.3762,12928,Virginia
3284,Pell City,33.561,-86.2669,12923,Alabama
3285,Big Bear City,34.2536,-116.7903,12913,California
3286,Home Gardens,33.8783,-117.5116,12910,California
3287,Naranja,25.5164,-80.4222,12905,Florida
3288,Beaufort,32.4597,-80.7235,12899,South Carolina
3289,Fords,40.5359,-74.3126,12897,New Jersey
3291,Woodhaven,42.132,-83.2374,12889,Michigan
3292,Holiday City-Berkeley,39.9639,-74.2787,12889,New Jersey
3293,Valencia West,32.1355,-111.1123,12887,Arizona
3294,Richton Park,41.4816,-87.7387,12867,Illinois
3295,New Kingman-Butler,35.2645,-114.0091,12858,Arizona
3296,Newcastle,47.5304,-122.1633,12855,Washington
3298,Levelland,33.5806,-102.3635,12854,Texas
3299,Chino Valley,34.7594,-112.412,12854,Arizona
3300,Weddington,35.0228,-80.7383,12851,North Carolina
3301,Bloomsburg,41.0027,-76.4561,12850,Pennsylvania
3302,Grover Beach,35.1204,-120.6197,12846,California
3303,Florida City,25.4418,-80.4685,12844,Florida
3304,Webb City,37.1412,-94.4676,12843,Missouri
3306,Cheval,28.1459,-82.5184,12839,Florida
3307,Northlake,41.9142,-87.9054,12836,Illinois
3308,Braselton,34.1087,-83.8127,12833,Georgia
3309,Holly Hill,29.2442,-81.0465,12833,Florida
3310,Red Bank,40.348,-74.0672,12825,New Jersey
3311,White House,36.4648,-86.6666,12820,Tennessee
3312,Guymon,36.6903,-101.4774,12804,Oklahoma
3314,San Anselmo,37.9821,-122.5699,12795,California
3315,Vinings,33.8608,-84.4686,12793,Georgia
3317,Fostoria,41.16,-83.4121,12785,Ohio
3319,Orangeburg,33.4928,-80.8671,12779,South Carolina
3320,Suamico,44.6354,-88.0683,12774,Wisconsin
3321,Fort Lewis,47.0955,-122.5674,12773,Washington
3322,Waconia,44.8422,-93.7896,12773,Minnesota
3325,Rantoul,40.3031,-88.1549,12766,Illinois
3326,Oneonta,42.4551,-75.0666,12764,New York
3327,Brock Hall,38.8604,-76.7459,12764,Maryland
3328,Eufaula,31.9102,-85.1505,12753,Alabama
3329,Orange City,28.9348,-81.2881,12748,Florida
3330,Emeryville,37.8382,-122.2932,12747,California
3331,Cheney,47.4901,-117.579,12743,Washington
3332,Baker,30.5832,-91.1582,12736,Louisiana
3333,D'Iberville,30.4709,-88.9011,12736,Mississippi
3334,Port Royal,32.3557,-80.7029,12734,South Carolina
3335,Jefferson,34.1373,-83.6021,12727,Georgia
3338,Fernandina Beach,30.6571,-81.4511,12697,Florida
3339,Lakeland South,47.2786,-122.2826,12696,Washington
3340,Fulton,38.8551,-91.951,12691,Missouri
3342,Dardenne Prairie,38.7565,-90.7319,12689,Missouri
3343,Wickliffe,41.6072,-81.469,12688,Ohio
3344,Moncks Corner,33.173,-80.0107,12685,South Carolina
3345,Lexington Park,38.2528,-76.4424,12681,Maryland
3346,Mountain Park,33.8458,-84.1314,12680,Georgia
3347,Grenada,33.7816,-89.813,12675,Mississippi
3348,Paradise Valley,33.5434,-111.9595,12666,Arizona
3349,Amherst,41.4022,-82.2303,12665,Ohio
3350,Trophy Club,33.004,-97.1899,12659,Texas
3351,Verde Village,34.7119,-111.9941,12658,Arizona
3352,Winnetka,42.1064,-87.7421,12658,Illinois
3353,Florham Park,40.7773,-74.3953,12655,New Jersey
3354,Dunkirk,42.4801,-79.3324,12651,New York
3356,Newington Forest,38.737,-77.2339,12641,Virginia
3358,Goldenrod,28.6114,-81.2916,12629,Florida
3359,Justice,41.7495,-87.8345,12625,Illinois
3360,San Marino,34.1224,-118.1132,12620,California
3362,Borger,35.6598,-101.4012,12612,Texas
3363,Festus,38.2194,-90.4097,12609,Missouri
3364,East Islip,40.7257,-73.1869,12596,New York
3365,North Valley,35.1736,-106.6231,12594,New Mexico
3368,Byram,32.189,-90.2861,12591,Mississippi
3369,Nanakuli,21.3892,-158.1445,12587,Hawaii
3370,Branson,36.6509,-93.2636,12579,Missouri
3372,Prairie Ridge,47.1438,-122.1408,12575,Washington
3373,Lake Tapps,47.2307,-122.1695,12570,Washington
3374,Kelso,46.1236,-122.8909,12566,Washington
3375,Cloquet,46.7221,-92.4923,12563,Minnesota
3376,Brown Deer,43.1743,-87.975,12562,Wisconsin
3377,Gaffney,35.0743,-81.6552,12560,South Carolina
3378,Lindsay,36.2082,-119.0897,12551,California
3379,Enumclaw,47.2018,-121.9897,12544,Washington
3380,Tamalpais-Homestead Valley,37.8793,-122.5382,12535,California
3381,Mendota,36.7555,-120.3776,12534,California
3382,Melvindale,42.2802,-83.1782,12534,Michigan
3383,Fort Atkinson,42.9253,-88.8442,12529,Wisconsin
3385,Sylacauga,33.178,-86.2605,12512,Alabama
3387,Cascades,39.0464,-77.3874,12509,Virginia
3388,Lake Norman of Catawba,35.5995,-80.984,12499,North Carolina
3389,Lake Los Angeles,34.6097,-117.8339,12497,California
3390,Kewanee,41.2399,-89.9264,12485,Illinois
3391,Fortuna,40.5862,-124.1419,12480,California
3393,Pecos,31.3971,-103.5201,12467,Texas
3396,Commerce,33.9963,-118.1519,12459,California
3397,Lakeland Village,33.648,-117.3706,12455,California
3400,Baraboo,43.4695,-89.7376,12446,Wisconsin
3401,Cahokia,38.565,-90.1793,12440,Illinois
3402,Escanaba,45.7477,-87.09,12439,Michigan
3403,Neosho,36.8437,-94.3758,12439,Missouri
3404,Mays Chapel,39.4343,-76.6516,12428,Maryland
3406,Kingsburg,36.5244,-119.5602,12413,California
3407,Minooka,41.4507,-88.2791,12412,Illinois
3408,Tucson Estates,32.1792,-111.1266,12411,Arizona
3409,McComb,31.2442,-90.4716,12400,Mississippi
3410,Herrin,37.7983,-89.0305,12398,Illinois
3411,North St. Paul,45.0137,-92.9995,12395,Minnesota
3412,North Merrick,40.6871,-73.5615,12392,New York
3413,East Renton Highlands,47.4718,-122.0854,12392,Washington
3415,Leeds,33.5436,-86.5639,12385,Alabama
3417,Poquoson,37.1318,-76.3568,12382,Virginia
3418,Doctor Phillips,28.4474,-81.4914,12368,Florida
3419,Sarasota Springs,27.3087,-82.4746,12366,Florida
3420,Robertsville,40.3395,-74.2939,12365,New Jersey
3421,Shady Hills,28.4042,-82.5468,12359,Florida
3422,Crestwood,38.5569,-90.3783,12347,Missouri
3423,Patchogue,40.7621,-73.0185,12341,New York
3424,Robinson,31.4501,-97.1201,12336,Texas
3425,Tega Cay,35.039,-81.0111,12336,South Carolina
3426,Cypress Lake,26.5392,-81.8999,12334,Florida
3427,Tomball,30.0951,-95.6194,12333,Texas
3428,Grantsville,40.6148,-112.4777,12331,Utah
3429,Lake City,30.1901,-82.6471,12325,Florida
3430,Fairfax Station,38.7942,-77.3358,12322,Virginia
3431,Scotts Valley,37.0555,-122.0118,12317,California
3432,Moss Point,30.4241,-88.5289,12282,Mississippi
3433,Webster,29.5317,-95.1188,12280,Texas
3434,El Campo,29.2,-96.2723,12280,Texas
3435,Conneaut,41.9275,-80.5685,12276,Ohio
3436,Beatrice,40.2736,-96.7455,12276,Nebraska
3438,Ocean Pines,38.3851,-75.1487,12266,Maryland
3439,Sedro-Woolley,48.5112,-122.2321,12266,Washington
3440,Woodward,36.4247,-99.4058,12246,Oklahoma
3441,Hamilton Square,40.2248,-74.6526,12244,New Jersey
3442,Miller Place,40.9374,-72.9864,12243,New York
3443,Accokeek,38.6745,-77.0023,12241,Maryland
3445,New Kensington,40.5712,-79.7523,12222,Pennsylvania
3446,Effingham,39.1205,-88.5509,12218,Illinois
3447,Alum Rock,37.3694,-121.8238,12218,California
3448,Río Grande,18.3789,-65.8388,12216,Puerto Rico
3449,Jefferson Hills,40.2926,-79.9329,12215,Pennsylvania
3450,Canóvanas,18.3693,-65.9009,12211,Puerto Rico
3451,Manatí,18.4283,-66.4823,12207,Puerto Rico
3453,Jerome,42.7179,-114.5159,12182,Idaho
3454,Honeygo,39.4055,-76.4282,12169,Maryland
3455,El Sobrante,33.8724,-117.4624,12163,California
3456,Mitchellville,38.9358,-76.8146,12160,Maryland
3457,Newman,37.3156,-121.0212,12154,California
3458,Portales,34.1754,-103.3565,12151,New Mexico
3459,New Baltimore,42.6904,-82.7398,12147,Michigan
3460,Minden,32.6187,-93.2762,12145,Louisiana
3461,Wyndham,37.6924,-77.6123,12143,Virginia
3462,Streator,41.1245,-88.8297,12135,Illinois
3464,Lewisburg,35.451,-86.7901,12131,Tennessee
3465,Choctaw,35.4802,-97.2666,12130,Oklahoma
3466,Middleburg,30.0502,-81.9011,12127,Florida
3467,Hasbrouck Heights,40.8618,-74.0741,12120,New Jersey
3468,Archdale,35.9032,-79.9591,12117,North Carolina
3469,Palos Heights,41.6637,-87.7958,12116,Illinois
3470,Caño Martin Peña,18.4309,-66.0507,12112,Puerto Rico
3471,Cedarburg,43.299,-87.9887,12109,Wisconsin
3472,Union,38.4399,-90.9927,12108,Missouri
3473,Manorville,40.8574,-72.7915,12106,New York
3474,Blackfoot,43.194,-112.3454,12106,Idaho
3475,Glen Rock,40.9601,-74.125,12098,New Jersey
3476,Macedonia,41.3147,-81.4989,12083,Ohio
3477,Grafton,43.3204,-87.948,12081,Wisconsin
3478,Gonzales,30.2132,-90.9234,12080,Louisiana
3479,Cottonwood,34.7195,-112.0016,12073,Arizona
3480,Valley Falls,41.9233,-71.3924,12064,Rhode Island
3483,Stony Brook,40.9061,-73.1278,12048,New York
3484,West Plains,36.7377,-91.868,12048,Missouri
3486,Upper Montclair,40.8433,-74.2006,12033,New Jersey
3487,Spearfish,44.4909,-103.8155,12031,South Dakota
3488,Arkansas City,37.0726,-97.0385,12028,Kansas
3489,River Edge,40.9269,-74.0387,12024,New Jersey
3490,Viera East,28.2613,-80.7149,12020,Florida
3495,South Miami,25.7079,-80.2952,11997,Florida
3497,Somersworth,43.2534,-70.8856,11964,New Hampshire
3499,Stuarts Draft,38.0188,-79.0354,11954,Virginia
3500,Dranesville,38.9955,-77.3693,11951,Virginia
3501,Fenton,42.7994,-83.7144,11949,Michigan
3502,Yeadon,39.9325,-75.2527,11945,Pennsylvania
3503,Hawaiian Paradise Park,19.5828,-154.9695,11942,Hawaii
3504,Camp Verde,34.569,-111.856,11942,Arizona
3506,La Homa,26.2796,-98.3575,11924,Texas
3509,University of California-Santa Barbara,34.4151,-119.8568,11912,California
3510,Newport East,41.5159,-71.2878,11903,Rhode Island
3511,Crossville,35.9526,-85.0295,11892,Tennessee
3512,Green River,41.5127,-109.471,11887,Wyoming
3513,Rosaryville,38.7672,-76.8266,11881,Maryland
3517,Roessleville,42.6969,-73.7964,11835,New York
3518,Guttenberg,40.7928,-74.0049,11833,New Jersey
3519,Wallington,40.8536,-74.1069,11833,New Jersey
3521,Destrehan,29.9626,-90.3676,11827,Louisiana
3522,On Top of the World Designated Place,29.1058,-82.2866,11826,Florida
3523,Rossmoor,33.7887,-118.0803,11822,California
3524,East Bethel,45.3557,-93.2038,11818,Minnesota
3525,Winfield,37.274,-96.95,11817,Kansas
3526,Tarrytown,41.0647,-73.8672,11808,New York
3527,North Wantagh,40.6983,-73.5086,11807,New York
3530,Bound Brook,40.5676,-74.5383,11799,New Jersey
3531,College,64.8694,-147.8216,11797,Alaska
3532,Amelia,39.0269,-84.2218,11795,Ohio
3533,Endwell,42.1184,-76.0219,11795,New York
3534,Half Moon Bay,37.4685,-122.4382,11792,California
3535,Pasadena Hills,28.2881,-82.238,11788,Florida
